model-1718283617,1718283628.981,0.64,0.2166,0.79,0.1459
model-1718283617,1718283629.004,0.67,0.2065,0.71,0.1794
model-1718283617,1718283629.028,0.68,0.2084,0.8,0.1458
model-1718283617,1718283629.053,0.84,0.1483,0.73,0.1785
model-1718283617,1718283629.079,0.8,0.1572,0.77,0.1656
model-1718283617,1718283629.102,0.71,0.1748,0.8,0.1671
model-1718283617,1718283629.127,0.74,0.1781,0.73,0.1773
model-1718283617,1718283629.151,0.78,0.1605,0.71,0.1846
model-1718283617,1718283629.175,0.72,0.1976,0.76,0.1658
model-1718283617,1718283629.194,0.81,0.1441,0.76,0.1757
model-1718283617,1718283629.222,0.71,0.2053,0.68,0.2054
model-1718283617,1718283629.249,0.69,0.1882,0.71,0.1911
model-1718283617,1718283629.274,0.76,0.1608,0.7,0.1864
model-1718283617,1718283629.298,0.75,0.1739,0.65,0.2119
model-1718283617,1718283629.324,0.69,0.1996,0.8,0.1631
model-1718283617,1718283629.349,0.7,0.1887,0.64,0.212
model-1718283617,1718283629.372,0.68,0.1916,0.71,0.1876
model-1718283617,1718283629.396,0.62,0.216,0.66,0.2039
model-1718283617,1718283629.421,0.76,0.149,0.71,0.172
model-1718283617,1718283629.447,0.74,0.1717,0.68,0.199
model-1718283617,1718283629.47,0.72,0.1846,0.67,0.1951
model-1718283617,1718283629.494,0.67,0.2141,0.68,0.2074
model-1718283617,1718283629.519,0.69,0.2073,0.71,0.172
model-1718283617,1718283629.544,0.6,0.2318,0.63,0.2062
model-1718283617,1718283629.568,0.71,0.1892,0.77,0.1549
model-1718283617,1718283629.592,0.71,0.182,0.73,0.1734
model-1718283617,1718283629.617,0.71,0.1856,0.73,0.1823
model-1718283617,1718283629.64,0.75,0.1813,0.7,0.1917
model-1718283617,1718283629.664,0.73,0.1765,0.65,0.2123
model-1718283617,1718283629.691,0.76,0.1796,0.68,0.1813
model-1718283617,1718283629.715,0.71,0.1914,0.71,0.1979
model-1718283617,1718283629.738,0.77,0.1694,0.67,0.1998
model-1718283617,1718283629.762,0.68,0.2029,0.77,0.1681
model-1718283617,1718283629.786,0.72,0.179,0.64,0.2127
model-1718283617,1718283629.812,0.64,0.186,0.76,0.1783
model-1718283617,1718283629.835,0.73,0.1748,0.7,0.186
model-1718283617,1718283629.86,0.82,0.1305,0.71,0.2028
model-1718283617,1718283629.884,0.66,0.1942,0.8,0.1527
model-1718283617,1718283629.907,0.79,0.1775,0.8,0.1557
model-1718283617,1718283629.933,0.79,0.1658,0.74,0.17
model-1718283617,1718283629.958,0.73,0.1967,0.69,0.1903
model-1718283617,1718283629.982,0.69,0.1748,0.74,0.1775
model-1718283617,1718283630.005,0.67,0.1909,0.75,0.1552
model-1718283617,1718283630.029,0.78,0.1565,0.76,0.1608
model-1718283617,1718283630.056,0.71,0.1765,0.73,0.1772
model-1718283617,1718283630.08,0.74,0.1885,0.76,0.1587
model-1718283617,1718283630.103,0.79,0.1483,0.74,0.1702
model-1718283617,1718283630.128,0.77,0.1557,0.75,0.1652
model-1718283617,1718283630.152,0.73,0.1849,0.75,0.181
model-1718283617,1718283630.178,0.74,0.1862,0.72,0.1848
model-1718283617,1718283630.201,0.66,0.2055,0.7,0.1957
model-1718283617,1718283630.225,0.74,0.1726,0.76,0.1729
model-1718283617,1718283630.249,0.75,0.1847,0.72,0.2072
model-1718283617,1718283630.273,0.73,0.165,0.76,0.1524
model-1718283617,1718283630.299,0.78,0.1645,0.81,0.1489
model-1718283617,1718283630.324,0.74,0.1734,0.75,0.1556
model-1718283617,1718283630.347,0.71,0.2084,0.79,0.1617
model-1718283617,1718283630.37,0.78,0.1476,0.71,0.2112
model-1718283617,1718283630.394,0.75,0.1684,0.7,0.2047
model-1718283617,1718283630.421,0.7,0.1834,0.79,0.1434
model-1718283617,1718283630.446,0.77,0.1693,0.69,0.2104
model-1718283617,1718283630.469,0.82,0.1404,0.72,0.1625
model-1718283617,1718283630.493,0.67,0.2112,0.7,0.1882
model-1718283617,1718283630.517,0.71,0.1924,0.62,0.2387
model-1718283617,1718283630.544,0.75,0.1564,0.82,0.1299
model-1718283617,1718283630.567,0.74,0.1641,0.76,0.1654
model-1718283617,1718283630.591,0.75,0.1771,0.75,0.1541
model-1718283617,1718283630.616,0.66,0.2167,0.66,0.2023
model-1718283617,1718283630.64,0.74,0.1722,0.73,0.1827
model-1718283617,1718283630.666,0.78,0.1752,0.81,0.1522
model-1718283617,1718283630.69,0.73,0.2015,0.76,0.1775
model-1718283617,1718283630.714,0.79,0.1486,0.81,0.1728
model-1718283617,1718283630.738,0.69,0.1943,0.76,0.1595
model-1718283617,1718283630.762,0.82,0.1585,0.7,0.165
model-1718283617,1718283630.788,0.71,0.1984,0.73,0.1922
model-1718283617,1718283630.812,0.73,0.181,0.74,0.1669
model-1718283617,1718283630.835,0.74,0.1598,0.79,0.1504
model-1718283617,1718283630.859,0.8,0.142,0.77,0.1597
model-1718283617,1718283630.883,0.68,0.223,0.82,0.1387
model-1718283617,1718283630.91,0.75,0.1642,0.79,0.1471
model-1718283617,1718283630.933,0.69,0.1969,0.76,0.1501
model-1718283617,1718283630.957,0.81,0.1518,0.83,0.1304
model-1718283617,1718283630.982,0.77,0.1534,0.69,0.182
model-1718283617,1718283631.005,0.83,0.1362,0.69,0.1875
model-1718283617,1718283631.031,0.79,0.1615,0.66,0.2033
model-1718283617,1718283631.056,0.73,0.189,0.69,0.1931
model-1718283617,1718283631.08,0.79,0.1656,0.74,0.1826
model-1718283617,1718283631.105,0.76,0.1656,0.7,0.2019
model-1718283617,1718283631.129,0.74,0.1671,0.78,0.1525
model-1718283617,1718283631.156,0.78,0.1674,0.73,0.1859
model-1718283617,1718283631.18,0.71,0.1832,0.68,0.2039
model-1718283617,1718283631.203,0.71,0.1816,0.81,0.1537
model-1718283617,1718283631.227,0.74,0.1723,0.7,0.19
model-1718283617,1718283631.251,0.7,0.1916,0.8,0.1337
model-1718283617,1718283631.279,0.78,0.1708,0.69,0.1807
model-1718283617,1718283631.303,0.73,0.1607,0.78,0.1542
model-1718283617,1718283631.327,0.73,0.194,0.73,0.1939
model-1718283617,1718283631.351,0.78,0.1671,0.7,0.1716
model-1718283617,1718283631.374,0.7,0.1886,0.78,0.1554
model-1718283617,1718283631.4,0.76,0.1628,0.69,0.1894
model-1718283617,1718283631.425,0.83,0.1515,0.75,0.1686
model-1718283617,1718283631.449,0.73,0.1755,0.77,0.1643
model-1718283617,1718283631.472,0.76,0.1693,0.76,0.1598
model-1718283617,1718283631.496,0.73,0.1747,0.85,0.1285
model-1718283617,1718283631.523,0.77,0.1548,0.75,0.168
model-1718283617,1718283631.547,0.76,0.181,0.85,0.1262
model-1718283617,1718283631.57,0.71,0.2024,0.78,0.162
model-1718283617,1718283631.595,0.77,0.156,0.74,0.1794
model-1718283617,1718283631.619,0.76,0.1651,0.72,0.1812
model-1718283617,1718283631.646,0.79,0.1534,0.69,0.1739
model-1718283617,1718283631.669,0.67,0.1717,0.77,0.1771
model-1718283617,1718283631.693,0.75,0.1713,0.79,0.1656
model-1718283617,1718283631.717,0.8,0.1461,0.76,0.1658
model-1718283617,1718283631.741,0.7,0.1992,0.78,0.1484
model-1718283617,1718283631.767,0.74,0.1824,0.75,0.1862
model-1718283617,1718283631.791,0.78,0.1547,0.81,0.1454
model-1718283617,1718283631.815,0.76,0.1632,0.77,0.1672
model-1718283617,1718283631.839,0.79,0.1752,0.69,0.1846
model-1718283617,1718283631.863,0.75,0.177,0.76,0.1681
model-1718283617,1718283631.889,0.71,0.1714,0.71,0.171
model-1718283617,1718283631.913,0.67,0.1883,0.75,0.1725
model-1718283617,1718283631.937,0.7,0.1904,0.76,0.1839
model-1718283617,1718283631.961,0.8,0.1441,0.75,0.1735
model-1718283617,1718283631.985,0.75,0.1767,0.76,0.1534
model-1718283617,1718283632.012,0.74,0.1931,0.73,0.1775
model-1718283617,1718283632.036,0.79,0.1476,0.77,0.1738
model-1718283617,1718283632.06,0.74,0.1728,0.69,0.1737
model-1718283617,1718283632.084,0.77,0.1718,0.77,0.1584
model-1718283617,1718283632.108,0.75,0.1708,0.67,0.1725
model-1718283617,1718283632.133,0.72,0.1744,0.71,0.1824
model-1718283617,1718283632.157,0.8,0.156,0.74,0.1761
model-1718283617,1718283632.18,0.77,0.1645,0.78,0.1595
model-1718283617,1718283632.204,0.77,0.1606,0.77,0.1693
model-1718283617,1718283632.228,0.71,0.1844,0.7,0.172
model-1718283617,1718283632.255,0.71,0.1797,0.68,0.1986
model-1718283617,1718283632.279,0.75,0.1871,0.76,0.1554
model-1718283617,1718283632.303,0.73,0.1795,0.75,0.1691
model-1718283617,1718283632.327,0.65,0.2196,0.83,0.1246
model-1718283617,1718283632.351,0.77,0.1602,0.85,0.1321
model-1718283617,1718283632.378,0.74,0.1692,0.74,0.1654
model-1718283617,1718283632.401,0.69,0.1902,0.76,0.1709
model-1718283617,1718283632.426,0.74,0.1707,0.75,0.163
model-1718283617,1718283632.451,0.75,0.1631,0.73,0.178
model-1718283617,1718283632.474,0.83,0.1362,0.81,0.1506
model-1718283617,1718283632.5,0.71,0.1776,0.78,0.1576
model-1718283617,1718283632.525,0.72,0.1781,0.82,0.148
model-1718283617,1718283632.549,0.74,0.1945,0.75,0.1624
model-1718283617,1718283632.572,0.76,0.1848,0.69,0.1951
model-1718283617,1718283632.596,0.79,0.1569,0.72,0.1747
model-1718283617,1718283632.624,0.63,0.2121,0.75,0.1621
model-1718283617,1718283632.647,0.75,0.1717,0.82,0.1516
model-1718283617,1718283632.671,0.78,0.1511,0.82,0.1446
model-1718283617,1718283632.695,0.81,0.13,0.77,0.1695
model-1718283617,1718283632.719,0.75,0.1578,0.77,0.149
model-1718283617,1718283632.746,0.72,0.1826,0.77,0.1723
model-1718283617,1718283632.769,0.75,0.1608,0.74,0.1605
model-1718283617,1718283632.793,0.76,0.1546,0.79,0.1491
model-1718283617,1718283632.818,0.72,0.1636,0.76,0.174
model-1718283617,1718283632.841,0.77,0.1642,0.74,0.1501
model-1718283617,1718283632.867,0.74,0.1837,0.69,0.2035
model-1718283617,1718283632.891,0.82,0.1441,0.77,0.1687
model-1718283617,1718283632.916,0.83,0.1267,0.72,0.1743
model-1718283617,1718283632.939,0.71,0.1777,0.77,0.1719
model-1718283617,1718283632.963,0.77,0.1532,0.74,0.1511
model-1718283617,1718283632.99,0.78,0.1528,0.7,0.1915
model-1718283617,1718283633.015,0.78,0.1608,0.8,0.1486
model-1718283617,1718283633.038,0.71,0.1928,0.78,0.1511
model-1718283617,1718283633.062,0.76,0.1624,0.76,0.1864
model-1718283617,1718283633.087,0.75,0.1838,0.8,0.1416
model-1718283617,1718283633.113,0.74,0.1624,0.76,0.1546
model-1718283617,1718283633.137,0.82,0.1295,0.69,0.197
model-1718283617,1718283633.161,0.8,0.1547,0.69,0.2028
model-1718283617,1718283633.184,0.75,0.1846,0.79,0.1477
model-1718283617,1718283633.208,0.77,0.157,0.76,0.1709
model-1718283617,1718283633.234,0.81,0.1345,0.74,0.1832
model-1718283617,1718283633.258,0.82,0.1548,0.77,0.1721
model-1718283617,1718283633.283,0.78,0.1506,0.72,0.1816
model-1718283617,1718283633.306,0.79,0.1418,0.78,0.1543
model-1718283617,1718283633.331,0.83,0.1522,0.74,0.1646
model-1718283617,1718283633.357,0.74,0.1998,0.77,0.1798
model-1718283617,1718283633.381,0.77,0.1725,0.78,0.174
model-1718283617,1718283633.404,0.78,0.1615,0.72,0.1805
model-1718283617,1718283633.428,0.84,0.1356,0.71,0.2139
model-1718283617,1718283633.452,0.77,0.1509,0.63,0.2364
model-1718283617,1718283633.479,0.73,0.1645,0.7,0.208
model-1718283617,1718283633.502,0.81,0.1308,0.71,0.1842
model-1718283617,1718283633.526,0.78,0.172,0.72,0.1767
model-1718283617,1718283633.55,0.7,0.1761,0.78,0.1702
model-1718283617,1718283633.574,0.77,0.1743,0.69,0.1857
model-1718283617,1718283633.6,0.69,0.1927,0.71,0.1964
model-1718283617,1718283633.625,0.81,0.145,0.79,0.1587
model-1718283617,1718283633.649,0.8,0.1574,0.8,0.1472
model-1718283617,1718283633.672,0.8,0.1555,0.77,0.1719
model-1718283617,1718283633.696,0.78,0.1678,0.75,0.1734
model-1718283617,1718283633.723,0.76,0.1753,0.76,0.1539
model-1718283617,1718283633.747,0.74,0.1719,0.72,0.1762
model-1718283617,1718283633.771,0.8,0.146,0.7,0.1993
model-1718283617,1718283633.794,0.83,0.1313,0.73,0.1808
model-1718283617,1718283633.818,0.82,0.1413,0.68,0.2043
model-1718283617,1718283633.845,0.74,0.166,0.77,0.1746
model-1718283617,1718283633.868,0.78,0.1527,0.83,0.1342
model-1718283617,1718283633.893,0.8,0.1516,0.71,0.1742
model-1718283617,1718283633.917,0.7,0.218,0.79,0.1586
model-1718283617,1718283633.94,0.76,0.1571,0.79,0.1598
model-1718283617,1718283633.967,0.75,0.1717,0.78,0.1613
model-1718283617,1718283633.991,0.76,0.1474,0.69,0.1987
model-1718283617,1718283634.015,0.7,0.2065,0.7,0.205
model-1718283617,1718283634.039,0.76,0.1865,0.78,0.1581
model-1718283617,1718283634.063,0.7,0.1968,0.74,0.1566
model-1718283617,1718283634.09,0.78,0.1654,0.75,0.1503
model-1718283617,1718283634.115,0.75,0.1634,0.77,0.1511
model-1718283617,1718283634.138,0.81,0.1447,0.84,0.1389
model-1718283617,1718283634.162,0.74,0.1599,0.76,0.1752
model-1718283617,1718283634.186,0.79,0.1513,0.79,0.1299
model-1718283617,1718283634.212,0.77,0.1688,0.77,0.169
model-1718283617,1718283634.235,0.72,0.1816,0.73,0.1903
model-1718283617,1718283634.26,0.72,0.1773,0.77,0.1549
model-1718283617,1718283634.284,0.75,0.1963,0.79,0.1612
model-1718283617,1718283634.307,0.82,0.1441,0.71,0.1982
model-1718283617,1718283634.333,0.74,0.1688,0.73,0.1949
model-1718283617,1718283634.358,0.74,0.1621,0.78,0.1453
model-1718283617,1718283634.381,0.78,0.1606,0.75,0.1818
model-1718283617,1718283634.405,0.82,0.1483,0.76,0.173
model-1718283617,1718283634.429,0.77,0.1648,0.7,0.196
model-1718283617,1718283634.456,0.8,0.1411,0.71,0.1892
model-1718283617,1718283634.48,0.7,0.1953,0.71,0.1666
model-1718283617,1718283634.503,0.72,0.1906,0.76,0.1603
model-1718283617,1718283634.527,0.7,0.1851,0.75,0.153
model-1718283617,1718283634.551,0.84,0.1333,0.69,0.1902
model-1718283617,1718283634.578,0.82,0.14,0.71,0.183
model-1718283617,1718283634.601,0.78,0.1571,0.73,0.1683
model-1718283617,1718283634.625,0.76,0.1597,0.78,0.1535
model-1718283617,1718283634.649,0.84,0.1353,0.76,0.1577
model-1718283617,1718283634.673,0.73,0.1775,0.8,0.1356
model-1718283617,1718283634.694,0.75,0.1402,0.75,0.1596
model-1718283617,1718283634.722,0.74,0.1734,0.77,0.1524
model-1718283617,1718283634.747,0.74,0.164,0.77,0.1665
model-1718283617,1718283634.771,0.77,0.1546,0.76,0.1588
model-1718283617,1718283634.795,0.77,0.1682,0.72,0.1776
model-1718283617,1718283634.819,0.75,0.1641,0.74,0.1795
model-1718283617,1718283634.846,0.78,0.1562,0.76,0.176
model-1718283617,1718283634.869,0.8,0.1429,0.73,0.1844
model-1718283617,1718283634.893,0.74,0.1886,0.82,0.1403
model-1718283617,1718283634.917,0.78,0.1369,0.71,0.1791
model-1718283617,1718283634.94,0.75,0.1755,0.81,0.161
model-1718283617,1718283634.966,0.76,0.1564,0.75,0.1726
model-1718283617,1718283634.991,0.75,0.1657,0.77,0.1483
model-1718283617,1718283635.015,0.73,0.184,0.75,0.1567
model-1718283617,1718283635.038,0.64,0.201,0.7,0.1928
model-1718283617,1718283635.063,0.79,0.1531,0.83,0.1412
model-1718283617,1718283635.09,0.78,0.1624,0.79,0.152
model-1718283617,1718283635.116,0.75,0.1717,0.74,0.1723
model-1718283617,1718283635.141,0.78,0.1653,0.72,0.1752
model-1718283617,1718283635.164,0.85,0.1311,0.78,0.1684
model-1718283617,1718283635.188,0.81,0.1515,0.76,0.1727
model-1718283617,1718283635.215,0.76,0.1675,0.75,0.1748
model-1718283617,1718283635.24,0.82,0.1281,0.81,0.1528
model-1718283617,1718283635.266,0.71,0.1806,0.72,0.1835
model-1718283617,1718283635.29,0.77,0.1609,0.74,0.1618
model-1718283617,1718283635.314,0.78,0.1548,0.72,0.1848
model-1718283617,1718283635.341,0.8,0.1447,0.7,0.2024
model-1718283617,1718283635.364,0.87,0.1051,0.71,0.1957
model-1718283617,1718283635.389,0.7,0.1833,0.73,0.1941
model-1718283617,1718283635.408,0.74,0.1548,0.7,0.198
model-1718283617,1718283635.438,0.81,0.1365,0.75,0.1838
model-1718283617,1718283635.466,0.73,0.183,0.77,0.1639
model-1718283617,1718283635.492,0.8,0.1368,0.85,0.1237
model-1718283617,1718283635.518,0.74,0.1668,0.75,0.1615
model-1718283617,1718283635.541,0.82,0.1277,0.74,0.1604
model-1718283617,1718283635.569,0.75,0.1568,0.78,0.1469
model-1718283617,1718283635.596,0.73,0.1701,0.75,0.1879
model-1718283617,1718283635.622,0.8,0.141,0.74,0.171
model-1718283617,1718283635.646,0.8,0.1395,0.68,0.2006
model-1718283617,1718283635.669,0.76,0.1613,0.78,0.1714
model-1718283617,1718283635.693,0.78,0.1594,0.77,0.1586
model-1718283617,1718283635.721,0.75,0.1762,0.77,0.1571
model-1718283617,1718283635.741,0.78,0.152,0.74,0.183
model-1718283617,1718283635.768,0.79,0.1692,0.76,0.1686
model-1718283617,1718283635.792,0.8,0.1365,0.71,0.1934
model-1718283617,1718283635.815,0.82,0.1433,0.79,0.1484
model-1718283617,1718283635.842,0.79,0.1556,0.79,0.1518
model-1718283617,1718283635.865,0.75,0.1804,0.76,0.1531
model-1718283617,1718283635.89,0.82,0.1271,0.7,0.1762
model-1718283617,1718283635.914,0.83,0.1359,0.77,0.1569
model-1718283617,1718283635.937,0.75,0.1619,0.84,0.1449
model-1718283617,1718283635.963,0.83,0.1432,0.76,0.1585
model-1718283617,1718283635.987,0.81,0.1225,0.79,0.1342
model-1718283617,1718283636.011,0.67,0.2043,0.75,0.1575
model-1718283617,1718283636.035,0.71,0.1762,0.71,0.1907
model-1718283617,1718283636.059,0.77,0.1384,0.75,0.1667
model-1718283617,1718283636.085,0.77,0.1515,0.75,0.1692
model-1718283617,1718283636.11,0.76,0.1622,0.74,0.1731
model-1718283617,1718283636.134,0.76,0.1688,0.71,0.1816
model-1718283617,1718283636.158,0.81,0.1544,0.72,0.1639
model-1718283617,1718283636.182,0.78,0.1584,0.68,0.2075
model-1718283617,1718283636.207,0.71,0.1868,0.74,0.1807
model-1718283617,1718283636.231,0.82,0.1342,0.81,0.1414
model-1718283617,1718283636.256,0.78,0.1599,0.85,0.1354
model-1718283617,1718283636.28,0.81,0.1419,0.8,0.1398
model-1718283617,1718283636.303,0.67,0.2031,0.74,0.1666
model-1718283617,1718283636.329,0.77,0.1639,0.71,0.189
model-1718283617,1718283636.346,0.73,0.1704,0.77,0.1612
model-1718283617,1718283636.377,0.79,0.1364,0.77,0.1594
model-1718283617,1718283636.401,0.67,0.1941,0.77,0.1654
model-1718283617,1718283636.425,0.69,0.1693,0.73,0.1734
model-1718283617,1718283636.451,0.79,0.184,0.82,0.1401
model-1718283617,1718283636.475,0.83,0.1352,0.8,0.1469
model-1718283617,1718283636.499,0.82,0.1479,0.77,0.1657
model-1718283617,1718283636.523,0.86,0.1123,0.82,0.1278
model-1718283617,1718283636.547,0.84,0.1416,0.73,0.1756
model-1718283617,1718283636.572,0.75,0.1734,0.75,0.1639
model-1718283617,1718283636.596,0.79,0.1431,0.71,0.1852
model-1718283617,1718283636.621,0.77,0.1539,0.72,0.1717
model-1718283617,1718283636.644,0.81,0.1464,0.73,0.1761
model-1718283617,1718283636.667,0.83,0.1458,0.77,0.1397
model-1718283617,1718283636.694,0.76,0.1647,0.73,0.1844
model-1718283617,1718283636.718,0.75,0.1724,0.74,0.1727
model-1718283617,1718283636.741,0.81,0.1473,0.68,0.1858
model-1718283617,1718283636.766,0.78,0.1601,0.75,0.1771
model-1718283617,1718283636.789,0.82,0.151,0.67,0.1872
model-1718283617,1718283636.816,0.85,0.1308,0.66,0.2008
model-1718283617,1718283636.839,0.73,0.18,0.73,0.1514
model-1718283617,1718283636.864,0.76,0.1618,0.77,0.1728
model-1718283617,1718283636.888,0.77,0.169,0.75,0.1583
model-1718283617,1718283636.911,0.77,0.1463,0.79,0.144
model-1718283617,1718283636.937,0.79,0.1461,0.76,0.1607
model-1718283617,1718283636.961,0.79,0.1552,0.76,0.171
model-1718283617,1718283636.986,0.75,0.1632,0.78,0.1484
model-1718283617,1718283637.01,0.76,0.1692,0.84,0.1248
model-1718283617,1718283637.033,0.8,0.139,0.84,0.1391
model-1718283617,1718283637.059,0.79,0.1713,0.73,0.166
model-1718283617,1718283637.083,0.77,0.1689,0.76,0.1704
model-1718283617,1718283637.125,0.75,0.1528,0.74,0.183
model-1718283617,1718283637.152,0.8,0.1502,0.81,0.1279
model-1718283617,1718283637.176,0.81,0.1444,0.74,0.1895
model-1718283617,1718283637.201,0.73,0.1615,0.81,0.1359
model-1718283617,1718283637.227,0.8,0.1565,0.72,0.1757
model-1718283617,1718283637.251,0.85,0.1244,0.68,0.1949
model-1718283617,1718283637.275,0.76,0.169,0.74,0.1814
model-1718283617,1718283637.298,0.74,0.173,0.73,0.1864
model-1718283617,1718283637.325,0.87,0.1207,0.81,0.1521
model-1718283617,1718283637.349,0.79,0.1507,0.74,0.184
model-1718283617,1718283637.373,0.82,0.1563,0.83,0.1274
model-1718283617,1718283637.398,0.75,0.1667,0.8,0.149
model-1718283617,1718283637.424,0.76,0.163,0.8,0.1523
model-1718283617,1718283637.448,0.69,0.179,0.81,0.1316
model-1718283617,1718283637.472,0.76,0.1633,0.77,0.1657
model-1718283617,1718283637.496,0.81,0.1264,0.8,0.1592
model-1718283617,1718283637.52,0.76,0.1631,0.74,0.1761
model-1718283617,1718283637.552,0.75,0.1856,0.83,0.1365
model-1718283617,1718283637.585,0.83,0.1277,0.88,0.1103
model-1718283617,1718283637.617,0.78,0.1595,0.81,0.146
model-1718283617,1718283637.646,0.77,0.1561,0.75,0.1745
model-1718283617,1718283637.671,0.76,0.1614,0.78,0.1462
model-1718283617,1718283637.7,0.78,0.1561,0.76,0.1676
model-1718283617,1718283637.726,0.75,0.1518,0.7,0.1954
model-1718283617,1718283637.752,0.8,0.1561,0.85,0.1181
model-1718283617,1718283637.776,0.79,0.1341,0.72,0.1851
model-1718283617,1718283637.801,0.72,0.164,0.73,0.1552
model-1718283617,1718283637.826,0.76,0.1527,0.74,0.1687
model-1718283617,1718283637.851,0.77,0.173,0.76,0.1637
model-1718283617,1718283637.874,0.76,0.1618,0.77,0.1634
model-1718283617,1718283637.898,0.72,0.1916,0.81,0.1245
model-1718283617,1718283637.926,0.81,0.1398,0.83,0.1504
model-1718283617,1718283637.952,0.76,0.1519,0.78,0.1539
model-1718283617,1718283637.977,0.73,0.1721,0.77,0.1557
model-1718283617,1718283638.002,0.8,0.1427,0.82,0.1319
model-1718283617,1718283638.029,0.79,0.1503,0.86,0.1254
model-1718283617,1718283638.056,0.84,0.1187,0.78,0.1381
model-1718283617,1718283638.082,0.78,0.1557,0.79,0.149
model-1718283617,1718283638.107,0.77,0.1675,0.83,0.1195
model-1718283617,1718283638.133,0.76,0.1619,0.76,0.1662
model-1718283617,1718283638.157,0.79,0.1613,0.85,0.1089
model-1718283617,1718283638.182,0.81,0.1381,0.83,0.1564
model-1718283617,1718283638.205,0.7,0.1719,0.75,0.1631
model-1718283617,1718283638.23,0.73,0.1507,0.72,0.1863
model-1718283617,1718283638.256,0.79,0.1332,0.7,0.1942
model-1718283617,1718283638.28,0.87,0.1105,0.85,0.1366
model-1718283617,1718283638.304,0.79,0.1383,0.8,0.1394
model-1718283617,1718283638.328,0.78,0.1515,0.71,0.1906
model-1718283617,1718283638.352,0.81,0.1373,0.77,0.1753
model-1718283617,1718283638.378,0.75,0.1407,0.8,0.1604
model-1718283617,1718283638.402,0.75,0.1604,0.75,0.1779
model-1718283617,1718283638.426,0.77,0.1579,0.75,0.1505
model-1718283617,1718283638.45,0.72,0.1637,0.77,0.175
model-1718283617,1718283638.473,0.81,0.132,0.75,0.1529
model-1718283617,1718283638.499,0.85,0.1158,0.76,0.1781
model-1718283617,1718283638.523,0.75,0.1699,0.74,0.1966
model-1718283617,1718283638.547,0.82,0.1382,0.73,0.1986
model-1718283617,1718283638.571,0.79,0.1439,0.75,0.1821
model-1718283617,1718283638.595,0.82,0.1351,0.86,0.1209
model-1718283617,1718283638.622,0.73,0.1825,0.74,0.1574
model-1718283617,1718283638.646,0.78,0.1429,0.78,0.1769
model-1718283617,1718283638.67,0.77,0.1615,0.8,0.1469
model-1718283617,1718283638.693,0.78,0.137,0.83,0.1308
model-1718283617,1718283638.717,0.82,0.12,0.81,0.1492
model-1718283617,1718283638.744,0.84,0.1319,0.82,0.1419
model-1718283617,1718283638.768,0.7,0.1805,0.83,0.1204
model-1718283617,1718283638.794,0.81,0.1443,0.78,0.1294
model-1718283617,1718283638.82,0.82,0.1216,0.76,0.1538
model-1718283617,1718283638.847,0.81,0.1452,0.65,0.2181
model-1718283617,1718283638.873,0.8,0.1355,0.65,0.1994
model-1718283617,1718283638.899,0.81,0.1236,0.79,0.145
model-1718283617,1718283638.925,0.82,0.1358,0.79,0.1443
model-1718283617,1718283638.951,0.76,0.1781,0.77,0.1666
model-1718283617,1718283638.976,0.79,0.1633,0.78,0.1446
model-1718283617,1718283639.001,0.8,0.1315,0.77,0.1707
model-1718283617,1718283639.025,0.83,0.1187,0.7,0.2121
model-1718283617,1718283639.05,0.79,0.1315,0.76,0.1619
model-1718283617,1718283639.073,0.82,0.1246,0.75,0.175
model-1718283617,1718283639.097,0.82,0.1264,0.67,0.1962
model-1718283617,1718283639.124,0.78,0.1607,0.79,0.1291
model-1718283617,1718283639.149,0.77,0.1592,0.75,0.1849
model-1718283617,1718283639.172,0.73,0.1678,0.71,0.1972
model-1718283617,1718283639.196,0.73,0.1755,0.75,0.1688
model-1718283617,1718283639.22,0.81,0.1311,0.78,0.1677
model-1718283617,1718283639.246,0.82,0.1478,0.86,0.1202
model-1718283617,1718283639.27,0.8,0.1354,0.77,0.1452
model-1718283617,1718283639.294,0.79,0.1641,0.74,0.1753
model-1718283617,1718283639.318,0.78,0.1544,0.82,0.1429
model-1718283617,1718283639.342,0.77,0.1572,0.74,0.1945
model-1718283617,1718283639.367,0.81,0.1348,0.71,0.1768
model-1718283617,1718283639.391,0.82,0.1338,0.72,0.1686
model-1718283617,1718283639.416,0.78,0.1366,0.73,0.1697
model-1718283617,1718283639.439,0.8,0.1342,0.75,0.1674
model-1718283617,1718283639.463,0.86,0.1276,0.72,0.1796
model-1718283617,1718283639.49,0.77,0.1463,0.81,0.1495
model-1718283617,1718283639.514,0.72,0.1968,0.74,0.1611
model-1718283617,1718283639.538,0.78,0.1392,0.78,0.1542
model-1718283617,1718283639.562,0.75,0.1582,0.84,0.1388
model-1718283617,1718283639.586,0.83,0.1248,0.65,0.2185
model-1718283617,1718283639.612,0.67,0.2156,0.69,0.2091
model-1718283617,1718283639.635,0.77,0.1701,0.71,0.1862
model-1718283617,1718283639.659,0.72,0.1848,0.79,0.1651
model-1718283617,1718283639.683,0.8,0.1572,0.74,0.1862
model-1718283617,1718283639.707,0.77,0.1482,0.7,0.2038
model-1718283617,1718283639.732,0.79,0.1378,0.81,0.1363
model-1718283617,1718283639.756,0.79,0.1389,0.85,0.1215
model-1718283617,1718283639.78,0.79,0.134,0.74,0.1899
model-1718283617,1718283639.804,0.76,0.1597,0.75,0.1507
